time(seconds),sensor id,humidity,PM_2.5A,PM_2.5B, PM_EPA, AQI, AQI_EPA
1734332400,222529,42.966,12.719,11.385,8.39,55,48
1734332400,222537,39.7,32.065,38.512,23.28,99,77
1734332400,222641,39.9,46.495,47.706,37.54,129,105
1734332400,222757,45.334,30.488,29.323,17.51,89,66
1734336000,128729,53.9,31.778,36.531,20.91,97,72
1734336000,221859,43.833,33.436,34.303,21.47,97,73
1734336000,221881,46.834,55.688,51.889,44.0,146,121
1734336000,222275,43.666,42.704,46.249,33.76,122,95
1734336000,222527,49.133,41.877,36.534,26.78,109,78
1734336000,222529,45.133,12.721,11.274,8.15,55,48
1734336000,222537,41.267,32.873,39.879,24.32,102,72
1734336000,222641,40.8,47.623,48.822,38.98,132,108
1734336000,222757,45.1,25.61,25.202,15.17,81,61
1734339600,128729,54.466,29.773,34.032,18.56,93,68
1734339600,221859,46.233,41.485,42.873,30.62,117,88
1734339600,221881,46.8,34.422,32.193,20.6,96,71
1734339600,222275,45.7,38.814,41.445,28.13,111,81
1734339600,222527,50.5,42.066,37.142,27.13,110,79
1734339600,222529,47.1,13.946,12.531,8.61,57,49
1734339600,222537,42.666,28.845,33.828,19.01,92,68
1734339600,222641,43.6,42.999,44.041,32.48,120,92
1734339600,222757,46.933,25.726,25.108,15.01,81,61
1734343200,128729,55.0,31.02,35.698,20.0,96,70
1734343200,221859,46.933,41.976,42.867,30.81,117,88
1734343200,221881,47.967,40.099,37.271,26.3,108,77
1734343200,222275,45.233,36.826,39.406,25.86,106,76
1734343200,222527,50.733,42.339,36.721,26.99,110,78
1734343200,222529,48.767,14.053,12.371,8.46,57,48
1734343200,222537,43.367,31.77,38.693,22.85,99,76
1734343200,222641,44.166,39.635,41.207,28.62,112,83
1734343200,222757,47.034,24.936,24.652,14.69,79,60
1734346800,128729,56.6,29.352,33.828,18.09,92,67
1734346800,221859,47.5,30.592,30.682,17.93,90,66
1734346800,221881,48.633,37.336,35.309,23.57,102,70
1734346800,222275,45.9,34.35,35.703,22.43,99,75
1734346800,222527,53.666,38.402,33.537,22.82,101,68
1734346800,222529,50.1,17.317,15.393,10.02,64,51
1734346800,222537,44.3,29.117,35.361,19.73,93,70
1734346800,222641,43.9,34.522,36.209,23.02,100,76
1734346800,222757,48.734,21.894,21.249,12.87,73,57
1734350400,128729,60.233,28.151,32.328,16.46,90,64
1734350400,221859,48.967,27.193,27.127,15.78,84,62
1734350400,221881,51.3,53.754,50.823,42.44,142,117
1734350400,222275,47.9,35.239,37.364,23.64,102,70
1734350400,222527,54.333,36.538,31.449,20.66,97,72
1734350400,222529,50.9,16.137,14.325,9.33,61,50
1734350400,222537,47.767,27.949,33.735,18.09,91,67
1734350400,222641,46.633,32.788,33.902,20.62,96,72
1734350400,222757,51.733,22.684,22.39,13.08,75,57
1734354000,128729,63.334,27.505,31.221,15.7,88,62
1734354000,221859,50.834,16.696,17.056,10.22,64,52
1734354000,221881,52.5,46.668,43.455,33.78,124,95
1734354000,222275,49.8,33.325,35.541,21.47,98,73
1734354000,222527,60.233,30.383,25.59,15.23,85,61
1734354000,222529,52.066,10.998,9.787,6.71,52,45
1734354000,222537,48.834,19.639,23.55,12.86,73,57
1734354000,222641,47.867,35.508,36.614,23.43,101,70
1734354000,222757,54.267,23.037,22.803,13.07,76,57
1734357600,128729,64.666,23.586,26.395,13.28,80,58
1734357600,221859,52.95,12.933,13.034,8.0,57,48
1734357600,221881,53.067,28.602,26.245,15.53,84,62
1734357600,222275,50.633,30.925,32.869,18.9,93,68
1734357600,222527,60.6,29.627,24.436,14.67,84,60
1734357600,222529,52.5,11.567,10.341,6.99,53,46
1734357600,222537,50.666,26.806,32.59,16.95,89,65
1734357600,222641,48.442,25.806,27.297,15.51,83,62
1734357600,222757,54.067,23.077,22.47,13.04,76,57
1734361200,128729,66.867,22.883,25.663,12.72,78,57
1734361200,221859,57.467,15.17,15.519,8.81,61,49
1734361200,221881,57.267,19.584,18.035,10.66,68,53
1734361200,222275,55.333,19.318,20.206,11.36,70,54
1734361200,222527,64.6,27.042,22.658,13.23,80,58
1734361200,222529,56.2,8.418,7.759,5.15,44,28
1734361200,222537,54.267,17.672,20.882,11.19,69,54
1734361200,222641,52.067,20.575,21.551,12.32,72,56
1734361200,222757,58.334,21.922,21.133,11.99,73,55
1734364800,128729,69.1,21.512,23.373,11.53,75,54
1734364800,221859,58.4,11.242,11.675,6.74,54,45
1734364800,221881,60.834,13.636,12.634,7.37,57,46
1734364800,222275,57.334,17.609,18.115,10.19,66,52
1734364800,222527,62.667,19.38,16.434,9.73,66,51
1734364800,222529,58.567,7.658,6.525,4.42,39,24
1734364800,222537,58.034,13.226,16.428,8.5,60,49
1734364800,222641,53.5,13.894,15.043,8.74,60,49
1734364800,222757,61.133,16.486,16.207,9.02,63,50
1734368400,128729,70.6,20.864,23.486,11.3,75,54
1734368400,221859,58.966,13.606,14.755,8.11,59,48
1734368400,221881,61.6,13.938,12.521,7.36,57,46
1734368400,222275,56.733,15.269,15.713,8.98,62,49
1734368400,222527,61.166,15.883,12.921,8.02,60,48
1734368400,222529,59.933,13.088,11.626,7.08,56,46
1734368400,222537,59.2,13.99,17.056,8.77,62,49
1734368400,222641,54.666,13.3,13.976,8.16,58,48
1734368400,222757,61.7,12.813,12.379,7.03,56,46
1734372000,128729,71.7,20.542,22.883,10.94,74,53
1734372000,221859,58.6,16.387,16.563,9.34,64,50
1734372000,221881,64.233,18.999,17.142,9.7,67,51
1734372000,222275,57.834,16.213,16.35,9.31,63,50
1734372000,222527,60.3,16.841,13.785,8.57,61,49
1734372000,222529,59.1,14.204,12.628,7.68,58,47
1734372000,222537,58.767,16.953,20.598,10.54,68,52
1734372000,222641,54.416,14.844,15.959,9.13,62,50
1734372000,222757,61.9,13.355,12.646,7.23,57,46
1734375600,128729,71.567,20.974,23.163,11.16,74,54
1734375600,221859,58.433,18.314,18.393,10.35,67,52
1734375600,221881,63.467,20.096,17.884,10.24,68,52
1734375600,222275,56.5,16.786,17.483,9.84,65,51
1734375600,222527,60.6,17.236,14.256,8.75,62,49
1734375600,222529,59.7,10.628,9.601,5.9,52,44
1734375600,222537,57.8,19.757,23.715,12.14,74,55
1734375600,222641,54.8,14.62,15.434,8.89,61,49
1734375600,222757,61.0,15.385,14.619,8.35,61,48
1734379200,128729,71.934,23.616,25.903,12.54,79,56
1734379200,221859,58.733,17.229,16.984,9.65,65,51
1734379200,221881,63.4,15.639,13.701,7.99,60,48
1734379200,222275,54.466,22.45,25.822,13.68,78,58
1734379200,222527,61.067,13.006,10.506,6.67,55,45
1734379200,222529,59.633,5.669,4.977,3.39,29,18
1734379200,222537,57.834,16.675,19.718,10.3,67,52
1734379200,222641,55.433,11.138,12.037,7.05,54,46
1734379200,222757,60.133,14.302,13.51,7.85,59,47
1734382800,128729,71.3,27.956,30.733,14.96,88,61
1734382800,221859,58.433,16.575,16.712,9.41,64,50
1734382800,221881,62.166,15.509,13.494,7.99,60,48
1734382800,222275,54.3,14.812,17.268,9.45,63,50
1734382800,222527,61.966,15.476,12.535,7.74,59,47
1734382800,222529,61.4,3.589,3.284,2.24,18,12
1734382800,222537,58.267,17.268,20.729,10.68,68,53
1734382800,222641,56.667,6.786,7.321,4.59,39,25
1734382800,222757,60.067,13.655,12.995,7.54,58,47
1734386400,128729,71.633,22.552,24.131,11.78,77,55
1734386400,221859,59.166,9.117,14.143,6.73,54,45
1734386400,221881,63.567,7.494,6.8,3.99,39,22
1734386400,222275,55.533,5.273,5.141,3.69,28,20
1734386400,222527,63.067,14.707,11.801,7.28,58,46
1734386400,222529,64.067,3.486,3.179,1.96,18,10
1734386400,222537,59.833,9.963,11.745,6.3,53,44
1734386400,222641,58.334,3.071,3.607,2.45,18,13
1734386400,222757,60.334,14.107,13.444,7.78,59,47
1734390000,128729,74.5,8.288,9.113,3.89,48,21
1734390000,221859,61.466,6.252,5.893,3.65,33,20
1734390000,221881,64.9,5.248,4.447,2.67,26,14
1734390000,222275,58.233,2.978,2.391,2.15,15,11
1734390000,222527,64.133,6.768,5.244,3.37,33,18
1734390000,222529,66.367,5.527,4.568,2.65,27,14
1734390000,222537,61.334,7.234,8.325,4.55,43,25
1734390000,222641,59.808,2.615,2.932,2.06,15,11
1734390000,222757,62.3,15.779,15.398,8.55,62,49
1734393600,128729,76.867,7.504,8.06,3.21,43,17
1734393600,221859,62.667,4.778,4.662,2.81,26,15
1734393600,221881,66.167,4.739,4.107,2.35,24,13
1734393600,222275,60.2,3.8,3.085,2.34,18,13
1734393600,222527,63.5,5.112,3.53,2.53,23,14
1734393600,222529,68.0,6.798,5.413,3.08,33,17
1734393600,222537,62.8,7.415,8.38,4.48,43,24
1734393600,222641,60.867,3.06,3.502,2.23,18,12
1734393600,222757,64.334,6.343,5.947,3.4,33,18
1734397200,128729,76.2,8.442,9.492,3.9,50,21
1734397200,221859,63.6,5.668,5.386,3.15,30,17
1734397200,221881,65.933,5.966,5.142,3.0,31,16
1734397200,222275,60.534,4.553,4.022,2.79,23,15
1734397200,222527,65.0,6.323,4.8,3.08,31,17
1734397200,222529,69.667,5.878,5.145,2.63,30,14
1734397200,222537,63.8,8.287,9.158,4.81,48,26
1734397200,222641,62.433,4.059,4.439,2.57,23,14
1734397200,222757,65.9,6.554,6.305,3.42,35,19
1734400800,128729,78.2,10.137,11.053,4.56,53,41
1734400800,221859,66.333,4.97,4.559,2.55,26,14
1734400800,221881,69.067,6.415,5.378,2.89,32,16
1734400800,222275,63.533,5.287,4.992,2.95,28,16
1734400800,222527,67.067,6.491,5.245,3.06,32,17
1734400800,222529,71.333,4.525,4.252,1.91,24,10
1734400800,222537,66.534,6.687,7.399,3.68,38,20
1734400800,222641,65.633,4.425,4.856,2.5,25,13
1734400800,222757,67.867,5.939,5.556,2.89,31,16
1734404400,128729,80.434,4.804,5.293,1.44,27,7
1734404400,221859,66.367,5.514,5.341,2.86,30,15
1734404400,221881,68.5,5.422,4.704,2.52,28,13
1734404400,222275,63.567,5.219,4.344,2.79,26,15
1734404400,222527,65.934,5.44,4.301,2.63,27,14
1734404400,222529,71.367,5.708,5.047,2.43,30,13
1734404400,222537,66.834,5.631,5.865,2.98,31,16
1734404400,222641,64.367,4.622,5.05,2.72,26,15
1734404400,222757,67.3,5.497,5.484,2.83,30,15
1734408000,128729,81.867,2.732,2.78,0.16,15,0
1734408000,221859,67.334,2.383,2.385,1.2,13,6
1734408000,221881,70.6,2.318,2.143,0.82,12,4
1734408000,222275,65.6,2.526,1.887,1.25,12,6
1734408000,222527,69.334,2.26,1.995,0.87,11,4
1734408000,222529,73.333,3.188,2.89,1.0,16,5
1734408000,222537,69.0,2.402,2.269,1.01,12,5
1734408000,222641,65.8,2.048,2.145,1.18,11,6
1734408000,222757,70.534,1.746,1.903,0.61,10,3
1734411600,128729,82.733,1.762,1.672,-0.49,9,-2
1734411600,221859,68.066,1.169,1.089,0.46,6,2
1734411600,221881,73.233,1.352,1.144,0.07,6,0
1734411600,222275,66.067,1.272,1.008,0.63,6,3
1734411600,222527,70.466,1.373,1.185,0.36,7,1
1734411600,222529,73.9,1.638,1.547,0.22,8,1
1734411600,222537,69.034,1.122,1.264,0.43,6,2
1734411600,222641,67.267,0.955,0.99,0.48,5,2
1734411600,222757,71.6,1.145,1.206,0.21,6,1
1734415200,128729,84.6,0.165,0.149,-1.44,1,-7
1734415200,221859,69.066,0.101,0.061,-0.15,0,0
1734415200,221881,73.767,0.177,0.124,-0.5,1,-2
1734415200,222275,67.0,0.194,0.243,0.08,1,0
1734415200,222527,71.7,0.187,0.152,-0.33,1,-1
1734415200,222529,74.167,0.265,0.162,-0.54,1,-2
1734415200,222537,70.733,0.181,0.17,-0.24,1,-1
1734415200,222641,67.7,0.04,0.069,-0.03,0,0
1734415200,222757,72.5,0.17,0.148,-0.39,1,-2
1734418800,128729,85.0,0.033,0.009,-1.58,0,-8
1734418800,221859,69.0,0.01,0.0,-0.2,0,-1
1734418800,221881,75.0,0.0,0.0,-0.71,0,-3
1734418800,222275,66.833,0.114,0.336,0.09,1,0
1734418800,222527,72.034,0.016,0.009,-0.46,0,-2
1734418800,222529,75.6,0.006,0.002,-0.77,0,-4
1734418800,222537,70.767,0.079,0.083,-0.3,0,-1
1734418800,222641,68.3,0.0,0.005,-0.14,0,0
1734418800,222757,73.667,0.0,0.0,-0.6,0,-3
1734422400,128729,85.0,0.003,0.0,-1.58,0,-8
1734422400,221859,69.0,0.0,0.0,-0.2,0,-1
1734422400,221881,74.166,0.0,0.0,-0.64,0,-3
1734422400,222275,66.566,0.063,0.133,0.06,0,0
1734422400,222527,71.767,0.026,0.029,-0.44,0,-2
1734422400,222529,75.934,0.009,3.832,0.2,10,1
1734422400,222537,70.8,0.393,0.342,-0.14,2,0
1734422400,222641,68.625,0.0,0.0,-0.17,0,0
1734422400,222757,73.8,0.0,0.007,-0.61,0,-3
1734426000,128729,84.633,0.001,0.0,-1.55,0,-8
1734426000,221859,68.733,0.0,0.002,-0.17,0,0
1734426000,221881,73.867,0.0,0.0,-0.62,0,-3
1734426000,222275,66.233,0.036,0.186,0.09,0,0
1734426000,222527,73.066,0.009,0.0,-0.55,0,-3
1734426000,222529,76.666,0.0,4.934,0.45,13,2
1734426000,222537,70.267,0.157,0.204,-0.2,1,-1
1734426000,222641,68.3,0.011,0.0,-0.14,0,0
1734426000,222757,74.067,0.0,0.0,-0.63,0,-3
1734429600,128729,84.633,0.0,0.001,-1.55,0,-8
1734429600,221859,68.8,0.003,0.0,-0.18,0,-1
1734429600,221881,75.633,0.0,0.0,-0.77,0,-4
1734429600,222275,67.1,0.009,0.033,-0.03,0,0
1734429600,222527,73.233,0.409,0.28,-0.41,1,-2
1734429600,222529,78.267,0.0,0.0,-1.0,0,-5
1734429600,222537,69.5,0.02,0.031,-0.24,0,-1
1734429600,222641,68.5,0.005,0.006,-0.15,0,0
1734429600,222757,73.567,0.004,0.019,-0.59,0,-3
1734433200,128729,83.434,0.021,0.001,-1.44,0,-8
1734433200,221859,68.733,0.005,0.013,-0.17,0,0
1734433200,221881,74.466,0.003,0.0,-0.67,0,-3
1734433200,222275,66.867,0.0,0.0,-0.01,0,0
1734433200,222527,75.3,0.082,0.053,-0.69,0,-3
1734433200,222529,78.966,0.007,13.294,2.45,37,13
1734433200,222537,68.5,0.16,0.219,-0.05,1,0
1734433200,222641,68.466,0.0,0.0,-0.15,0,0
1734433200,222757,72.533,0.0,0.002,-0.5,0,-2
1734436800,128729,80.267,0.468,0.397,-0.96,2,-5
1734436800,221859,65.334,0.116,0.119,0.17,0,0
1734436800,221881,69.933,0.106,0.115,-0.23,0,-1
1734436800,222275,64.733,0.356,0.346,0.38,2,2
1734436800,222527,72.066,0.126,0.073,-0.41,0,-2
1734436800,222529,77.633,0.199,19.148,4.14,51,40
1734436800,222537,64.6,0.419,0.467,0.39,2,2
1734436800,222641,65.3,0.084,0.081,0.17,0,0
1734436800,222757,68.466,0.025,0.032,-0.15,0,0
1734440400,128729,77.0,1.556,1.454,-0.1,8,0
1734440400,221859,63.933,0.639,0.627,0.55,3,3
1734440400,221881,66.066,0.632,0.496,0.37,3,2
1734440400,222275,63.067,0.837,0.73,0.73,4,4
1734440400,222527,71.633,0.774,0.549,-0.06,3,0
1734440400,222529,76.3,1.071,0.77,-0.36,5,-1
1734440400,222537,62.733,0.963,1.121,0.87,5,4
1734440400,222641,62.5,0.68,0.737,0.73,3,4
1734440400,222757,66.3,0.32,0.436,0.24,2,1
1734444000,128729,72.767,2.194,2.316,0.68,12,3
1734444000,221859,61.534,0.992,1.083,0.97,5,5
1734444000,221881,64.7,1.265,1.184,0.8,6,4
1734444000,222275,60.2,1.348,1.194,1.24,7,6
1734444000,222527,69.933,1.519,1.15,0.4,7,2
1734444000,222529,73.034,1.716,1.45,0.29,8,1
1734444000,222537,60.267,1.397,1.631,1.34,8,7
1734444000,222641,59.367,1.147,1.351,1.26,6,7
1734444000,222757,64.4,0.905,1.034,0.72,5,4
1734447600,128729,61.966,2.332,2.127,1.56,12,8
1734447600,221859,57.7,1.675,1.645,1.67,9,9
1734447600,221881,59.966,1.648,1.513,1.42,8,7
1734447600,222275,56.833,1.794,1.618,1.74,9,9
1734447600,222527,66.034,2.176,1.755,1.11,11,6
1734447600,222529,67.4,2.293,10.232,3.24,35,18
1734447600,222537,53.334,1.641,1.903,2.1,10,11
1734447600,222641,53.733,1.636,1.729,2.01,9,11
1734447600,222757,57.666,1.305,1.438,1.51,7,8
1734451200,128729,54.633,2.16,2.072,2.14,11,11
1734451200,221859,54.0,1.697,1.639,1.99,9,11
1734451200,221881,56.767,1.747,1.554,1.75,9,9
1734451200,222275,54.0,2.031,1.919,2.14,11,11
1734451200,222527,60.666,2.09,1.657,1.52,10,8
1734451200,222529,55.4,2.035,1.409,1.87,9,10
1734451200,222537,42.966,1.262,1.625,2.78,7,15
1734451200,222641,41.334,1.345,1.669,2.97,8,16
1734451200,222757,43.8,1.309,1.261,2.66,7,14
1734454800,128729,50.067,2.184,2.027,2.53,11,14
1734454800,221859,50.466,1.711,1.877,2.34,10,13
1734454800,221881,51.267,1.935,1.659,2.27,10,12
1734454800,222275,49.067,1.712,1.613,2.41,9,13
1734454800,222527,55.233,2.322,1.808,2.09,11,11
1734454800,222529,55.467,2.296,1.643,2.02,11,11
1734454800,222537,40.733,1.556,1.878,3.13,9,17
1734454800,222641,36.233,1.367,1.538,3.41,8,18
1734454800,222757,44.933,1.5,1.518,2.66,8,14
1734458400,128729,48.867,1.957,1.874,2.53,10,14
1734458400,221859,48.133,1.577,1.464,2.39,8,13
1734458400,221881,49.867,1.647,1.653,2.29,8,12
1734458400,222275,45.5,1.497,1.373,2.56,7,14
1734458400,222527,52.867,2.066,1.499,2.14,10,11
1734458400,222529,48.933,2.056,1.386,2.42,9,13
1734458400,222537,39.334,1.429,1.711,3.2,8,17
1734458400,222641,33.466,1.066,1.25,3.49,6,19
1734458400,222757,43.6,1.316,1.321,2.67,7,14
1734462000,128729,48.067,1.703,1.581,2.45,8,13
1734462000,221859,46.567,1.398,1.362,2.47,7,13
1734462000,221881,46.733,1.536,1.412,2.51,8,13
1734462000,222275,44.067,1.393,1.289,2.63,7,14
1734462000,222527,52.1,1.896,1.418,2.15,9,11
1734462000,222529,49.1,1.746,2.721,2.67,12,14
1734462000,222537,40.266,1.766,1.921,3.22,10,17
1734462000,222641,31.133,1.183,1.423,3.75,7,20
1734462000,222757,46.433,1.224,1.419,2.43,7,13
1734465600,128729,51.3,1.912,1.91,2.32,10,12
1734465600,221859,45.466,1.497,1.518,2.62,8,14
1734465600,221881,45.966,1.517,1.464,2.57,8,14
1734465600,222275,44.967,2.13,1.909,2.92,11,16
1734465600,222527,52.567,1.883,1.419,2.11,9,11
1734465600,222529,48.966,1.841,4.317,3.15,17,17
1734465600,222537,44.1,1.421,1.742,2.79,8,15
1734465600,222641,40.475,1.407,1.671,3.05,8,16
1734465600,222757,47.2,1.199,1.402,2.36,7,13
1734469200,128729,55.267,2.994,3.078,2.56,16,14
1734469200,221859,45.0,2.337,2.349,3.08,12,17
1734469200,221881,46.033,1.944,1.763,2.78,10,15
1734469200,222275,49.8,4.091,3.819,3.55,22,19
1734469200,222527,53.133,1.944,1.478,2.06,9,11
1734469200,222529,53.733,2.107,3.447,2.59,15,14
1734469200,222537,48.5,1.64,1.723,2.46,9,13
1734469200,222641,46.533,1.87,2.057,2.79,11,15
1734469200,222757,48.133,1.766,1.967,2.6,10,14
1734472800,128729,60.4,3.982,4.26,2.69,22,14
1734472800,221859,50.934,5.644,5.553,4.29,31,23
1734472800,221881,50.133,2.014,1.914,2.48,11,13
1734472800,222275,53.033,3.208,2.751,2.75,16,15
1734472800,222527,58.5,3.925,3.144,2.54,19,14
1734472800,222529,55.8,2.582,2.325,2.25,13,12
1734472800,222537,51.5,2.522,2.577,2.62,13,14
1734472800,222641,53.867,2.319,2.617,2.42,13,13
1734472800,222757,55.067,10.223,9.949,6.3,52,44
1734476400,128729,63.566,5.144,5.509,3.05,29,16
1734476400,221859,56.6,8.649,8.588,5.38,47,29
1734476400,221881,53.8,8.162,7.716,5.25,43,29
1734476400,222275,54.966,3.947,3.482,2.95,20,16
1734476400,222527,62.1,8.931,7.221,4.64,44,25
1734476400,222529,59.133,3.57,3.388,2.49,19,13
1734476400,222537,54.133,3.582,4.016,3.07,21,17
1734476400,222641,56.934,4.153,4.596,3.15,24,17
1734476400,222757,59.1,6.136,6.106,3.85,33,21
1734480000,128729,65.434,5.282,5.684,2.99,30,16
1734480000,221859,58.433,10.708,10.63,6.32,53,44
1734480000,221881,56.1,6.325,5.998,4.16,34,23
1734480000,222275,55.334,3.712,3.28,2.81,19,15
1734480000,222527,62.566,17.093,14.592,8.64,62,49
1734480000,222529,60.7,4.371,4.064,2.72,23,15
1734480000,222537,54.2,17.011,21.934,11.3,69,54
1734480000,222641,58.033,2.669,2.734,2.16,15,12
1734480000,222757,61.767,6.54,6.651,3.88,36,21
1734483600,128729,67.334,6.125,6.592,3.3,35,18
1734483600,221859,60.633,9.459,41.944,13.99,81,59
1734483600,221881,55.7,15.655,14.41,8.81,61,49
1734483600,222275,56.633,5.369,5.318,3.65,29,20
1734483600,222527,62.267,17.343,15.163,8.92,63,49
1734483600,222529,58.2,4.577,3.96,2.99,23,16
1734483600,222537,57.0,10.032,12.293,6.71,54,45
1734483600,222641,58.633,4.426,5.005,3.16,26,17
1734483600,222757,62.3,8.168,8.048,4.62,44,25
1734487200,128729,68.867,8.434,8.767,4.32,47,24
1734487200,221859,57.033,10.465,38.369,13.62,79,58
1734487200,221881,48.433,6.857,6.34,5.03,36,27
1734487200,222275,57.4,5.287,5.329,3.58,29,19
1734487200,222527,61.133,12.934,10.615,6.66,55,45
1734487200,222529,55.0,5.482,4.606,3.63,27,20
1734487200,222537,58.034,11.883,14.025,7.56,57,47
1734487200,222641,58.666,5.446,5.857,3.68,31,20
1734487200,222757,59.133,6.55,6.768,4.16,37,23
1734490800,128729,68.466,9.726,10.679,5.19,52,42
1734490800,221859,49.367,6.307,6.287,4.8,35,26
1734490800,221881,47.834,5.214,4.806,4.25,27,23
1734490800,222275,55.9,6.617,6.604,4.39,36,24
1734490800,222527,58.166,8.151,6.432,4.56,40,25
1734490800,222529,53.967,5.965,4.769,3.93,30,21
1734490800,222537,54.233,5.248,5.858,4.01,31,22
1734490800,222641,56.166,6.944,7.314,4.63,39,25
1734490800,222757,55.2,5.168,5.072,3.66,28,20
1734494400,128729,68.0,8.061,8.885,4.34,47,24
1734494400,221859,54.166,18.738,22.71,11.93,72,55
1734494400,221881,48.8,6.169,5.334,4.58,32,25
1734494400,222275,55.267,7.965,7.759,5.13,43,28
1734494400,222527,56.367,7.569,6.128,4.45,37,24
1734494400,222529,53.9,6.915,5.706,4.41,35,24
1734494400,222537,54.433,5.758,6.816,4.36,35,24
1734494400,222641,58.033,5.302,5.751,3.63,30,20
1734494400,222757,57.067,6.271,6.619,4.18,35,23
1734498000,128729,68.6,10.181,11.264,5.44,53,43
1734498000,221859,56.966,49.721,53.036,41.24,140,114
1734498000,221881,52.367,6.571,5.743,4.48,34,24
1734498000,222275,55.1,8.946,8.851,5.66,49,31
1734498000,222527,58.034,12.042,9.896,6.51,53,45
1734498000,222529,57.033,7.885,6.872,4.71,41,26
1734498000,222537,55.966,6.061,7.15,4.38,36,24
1734498000,222641,57.267,5.246,5.652,3.64,30,20
1734498000,222757,58.567,17.332,17.622,9.87,66,51
1734501600,128729,69.267,13.492,14.507,7.12,59,46
